,Соотношение матрица-наполнитель,"Плотность, кг/м3","модуль упругости, ГПа","Количество отвердителя, м.%","Содержание эпоксидных групп,%_2","Температура вспышки, С_2","Поверхностная плотность, г/м2","Прочность при растяжении, МПа","Потребление смолы, г/м2","Угол нашивки, град",Шаг нашивки,Плотность нашивки
0,0.0004999990325711356,0.5465374040642972,0.19889030343392466,0.009830456571587239,0.0059951807078481465,0.04796691215431827,0.05653835214458247,0.8076907449226067,0.05923065462765782,0.0,0.0010769209932301423,0.015346124153529527
1,0.0004990801128748816,0.5455329541501611,0.19852477429223905,0.013436772269708403,0.0063824668281114915,0.07648624215064767,0.05643444353277529,0.8062063361825041,0.05912179798671697,0.0,0.0010749417815766721,0.016124126723650083
2,0.0004990518841178514,0.5455020979472842,0.19851354541841018,0.013409140240182011,0.007790947762209863,0.07648191596835724,0.05643125151178803,0.8061607358826861,0.05911845396473032,0.0,0.0010748809811769147,0.01881041717059601
3,0.0004986905743309251,0.5451071585571133,0.19836982311401716,0.034639814509294396,0.005706170994748108,0.08055770816114975,0.05639039571280483,0.8055770816114975,0.059075652651509825,0.0,0.001342628469352496,0.012620707611913463
4,0.0007439257326982302,0.5449255992014551,0.2021325005904905,0.030027279569790528,0.005977500195322073,0.07640108817905948,0.05637161371049536,0.8053087672927909,0.059055976268137994,0.0,0.001342181278821318,0.015300866578563025
5,0.0007464614686344189,0.5393667331933042,0.20172315821429576,0.030166781387501503,0.006005270681179009,0.07675603510827775,0.05663350698529694,0.8090500997899562,0.05933034065126346,0.0,0.0013484168329832606,0.016181001995799124
6,0.0006996006020214078,0.5200134721133522,0.2197124984269504,0.030454820413926484,0.006062610319047766,0.07748891851870315,0.057174256096232445,0.816775087089035,0.059896839719862566,0.0,0.0013612918118150583,0.019058085365410815
7,0.0009421708397766947,0.6988646421127626,0.19678557027912,0.04114473624564927,0.008190641059347869,0.1046882257415877,0.1397729284225525,0.6620822925278803,0.04413881950185869,0.0,0.002574764470941757,0.017287704304894656
8,0.0012556802610407152,0.6813187941656692,0.313830263219316,0.045538924584130225,0.007501567034207498,0.10590447577704702,0.1341456693175929,0.6354268546622822,0.04236179031081881,0.0,0.0024711044347977638,0.020121850397638936
9,0.0010348980226482795,0.6152541624786464,0.4163219832772174,0.037794184266545426,0.006225786167938684,0.08789345178266378,0.295907954334968,0.5859563452177585,0.08789345178266378,0.0,0.0020508472082621547,0.017578690356532756
